"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Food Access",
"06","California","06019005100","Fresno County, CA - 06019005100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005202","Fresno County, CA - 06019005202","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005202","Fresno County, CA - 06019005202","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005203","Fresno County, CA - 06019005203","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005203","Fresno County, CA - 06019005203","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005204","Fresno County, CA - 06019005204","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005204","Fresno County, CA - 06019005204","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005301","Fresno County, CA - 06019005301","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005301","Fresno County, CA - 06019005301","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005302","Fresno County, CA - 06019005302","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005302","Fresno County, CA - 06019005302","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005304","Fresno County, CA - 06019005304","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06019005304","Fresno County, CA - 06019005304","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005305","Fresno County, CA - 06019005305","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005305","Fresno County, CA - 06019005305","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005403","Fresno County, CA - 06019005403","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005403","Fresno County, CA - 06019005403","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005405","Fresno County, CA - 06019005405","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005405","Fresno County, CA - 06019005405","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005406","Fresno County, CA - 06019005406","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005406","Fresno County, CA - 06019005406","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005407","Fresno County, CA - 06019005407","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005407","Fresno County, CA - 06019005407","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005408","Fresno County, CA - 06019005408","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06019005408","Fresno County, CA - 06019005408","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06019005409","Fresno County, CA - 06019005409","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005409","Fresno County, CA - 06019005409","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005410","Fresno County, CA - 06019005410","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005410","Fresno County, CA - 06019005410","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005503","Fresno County, CA - 06019005503","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005503","Fresno County, CA - 06019005503","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005504","Fresno County, CA - 06019005504","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005504","Fresno County, CA - 06019005504","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005505","Fresno County, CA - 06019005505","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005505","Fresno County, CA - 06019005505","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005507","Fresno County, CA - 06019005507","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005507","Fresno County, CA - 06019005507","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005508","Fresno County, CA - 06019005508","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005508","Fresno County, CA - 06019005508","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005509","Fresno County, CA - 06019005509","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005509","Fresno County, CA - 06019005509","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005510","Fresno County, CA - 06019005510","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005510","Fresno County, CA - 06019005510","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005512","Fresno County, CA - 06019005512","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005512","Fresno County, CA - 06019005512","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005513","Fresno County, CA - 06019005513","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005513","Fresno County, CA - 06019005513","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005514","Fresno County, CA - 06019005514","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005514","Fresno County, CA - 06019005514","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005515","Fresno County, CA - 06019005515","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005515","Fresno County, CA - 06019005515","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005516","Fresno County, CA - 06019005516","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005516","Fresno County, CA - 06019005516","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005517","Fresno County, CA - 06019005517","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005517","Fresno County, CA - 06019005517","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005518","Fresno County, CA - 06019005518","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005518","Fresno County, CA - 06019005518","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005520","Fresno County, CA - 06019005520","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005520","Fresno County, CA - 06019005520","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005522","Fresno County, CA - 06019005522","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005522","Fresno County, CA - 06019005522","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005524","Fresno County, CA - 06019005524","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005524","Fresno County, CA - 06019005524","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005525","Fresno County, CA - 06019005525","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005525","Fresno County, CA - 06019005525","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005602","Fresno County, CA - 06019005602","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06019005602","Fresno County, CA - 06019005602","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005605","Fresno County, CA - 06019005605","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005605","Fresno County, CA - 06019005605","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005606","Fresno County, CA - 06019005606","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005606","Fresno County, CA - 06019005606","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005607","Fresno County, CA - 06019005607","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005607","Fresno County, CA - 06019005607","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005608","Fresno County, CA - 06019005608","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005608","Fresno County, CA - 06019005608","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005701","Fresno County, CA - 06019005701","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005701","Fresno County, CA - 06019005701","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005702","Fresno County, CA - 06019005702","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005702","Fresno County, CA - 06019005702","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005703","Fresno County, CA - 06019005703","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005703","Fresno County, CA - 06019005703","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005704","Fresno County, CA - 06019005704","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005704","Fresno County, CA - 06019005704","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005801","Fresno County, CA - 06019005801","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005801","Fresno County, CA - 06019005801","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005802","Fresno County, CA - 06019005802","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005802","Fresno County, CA - 06019005802","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005804","Fresno County, CA - 06019005804","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005804","Fresno County, CA - 06019005804","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06019005805","Fresno County, CA - 06019005805","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005805","Fresno County, CA - 06019005805","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005904","Fresno County, CA - 06019005904","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005904","Fresno County, CA - 06019005904","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005905","Fresno County, CA - 06019005905","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005905","Fresno County, CA - 06019005905","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005906","Fresno County, CA - 06019005906","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005906","Fresno County, CA - 06019005906","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06019005907","Fresno County, CA - 06019005907","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005907","Fresno County, CA - 06019005907","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005909","Fresno County, CA - 06019005909","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005909","Fresno County, CA - 06019005909","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005911","Fresno County, CA - 06019005911","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06019005911","Fresno County, CA - 06019005911","2019","4.0","","Not Low Income, Low Access, Urban" (4),
